Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time
Pash Sunuwar,2,return,Forehand,Flat,44.065296,118,0,0,no_mans_land,ad,near,-2.272278,3.139085,no_mans_land,deuce,far,-3.605247,23.954618,0.966624,down the line,In,false,19:53:54,
Opponent,3,serve_plus_one,Backhand,Topspin,33.981796,118,0,0,service_box,ad,far,3.083446,16.602425,out,ad,near,-1.664315,-1.253497,0.772148,cross court,In,false,19:53:56,
Pash Sunuwar,4,return_plus_one,Backhand,Topspin,33.141304,118,0,0,service_box,ad,far,0.404615,17.422789,out,ad,far,4.114086,25.446287,1.183255,cross court,Net,false,19:53:58,
Opponent,1,first_serve,Serve,Slice,63.013313,120,0,0,service_box,deuce,near,2.286036,10.460222,out,ad,near,-0.772655,-1.068522,2.4162,out wide,Net,false,19:54:15,
Opponent,1,second_serve,Serve,Slice,50.635624,121,0,0,service_box,ad,far,2.074831,15.253173,out,ad,near,-1.955409,-1.13482,2.30516,out wide,In,false,19:54:20,
Pash Sunuwar,2,return,Forehand,Flat,36.059467,121,0,0,no_mans_land,deuce_alley,near,4.598412,3.365214,no_mans_land,ad,far,2.620642,23.315262,0.707337,inside in,Out,false,19:54:21,
Opponent,1,first_serve,Serve,Slice,73.504883,122,0,0,service_box,deuce,far,-1.930234,18.193853,no_mans_land,deuce,near,0.317982,0.086142,2.546163,down the T,In,false,19:54:38,
Pash Sunuwar,2,return,Backhand,Topspin,57.627213,122,0,0,no_mans_land,ad,near,-3.111278,3.963663,no_mans_land,deuce,far,-3.014043,22.244343,1.432937,inside in,In,false,19:54:39,
Opponent,1,first_serve,Serve,Slice,67.840958,123,0,0,out,deuce,far,-0.716434,23.839348,no_mans_land,deuce,near,0.594501,0.118435,2.513857,down the T,Out,false,19:54:45,
Pash Sunuwar,2,return,Forehand,Slice,34.007336,123,0,0,no_mans_land,deuce,near,0.961224,3.671823,no_mans_land,deuce,far,-0.963723,22.013458,0.97526,cross court,In,false,19:54:47,
Opponent,3,serve_plus_one,Forehand,Topspin,44.925114,123,0,0,service_box,deuce,far,-2.212667,17.842646,no_mans_land,deuce,near,1.385482,-0.224696,0.701181,cross court,In,false,19:54:49,
Pash Sunuwar,4,return_plus_one,Forehand,Flat,36.209167,123,0,0,no_mans_land,ad,near,-1.443622,5.466262,out,deuce,far,-3.801671,26.260057,0.735717,down the line,In,false,19:54:51,
Opponent,5,in_play,Backhand,Slice,32.434631,123,0,0,no_mans_land,ad,far,2.378973,18.357693,no_mans_land,ad,near,-0.885772,0.307682,0.989148,cross court,In,false,19:54:53,
Pash Sunuwar,6,in_play,Backhand,Flat,47.142445,123,0,0,no_mans_land,ad,near,-2.745406,4.111989,no_mans_land,ad,far,3.388183,23.617908,0.689261,cross court,In,false,19:54:55,
Opponent,7,in_play,Backhand,Topspin,36.889355,123,0,0,service_box,ad,far,2.707963,17.120506,out,ad,near,-3.335416,-1.241798,0.886018,cross court,In,false,19:54:57,
Pash Sunuwar,8,in_play,Backhand,Flat,47.322945,123,0,0,no_mans_land,ad,near,-1.387957,2.601735,out,ad_alley,far,4.319492,25.009836,0.879375,down the line,In,false,19:54:59,
Opponent,9,in_play,Backhand,Topspin,52.921501,123,0,0,no_mans_land,ad,far,2.086517,23.375961,out,ad,near,-1.808745,-1.149923,0.824277,cross court,In,false,19:55:00,
Pash Sunuwar,10,in_play,Backhand,Topspin,42.651875,123,0,0,no_mans_land,ad,near,-0.614816,3.310092,out,ad,far,2.922862,25.311884,0.772743,cross court,In,false,19:55:02,
Opponent,11,in_play,Backhand,Topspin,43.450386,123,0,0,no_mans_land,ad,far,1.854997,21.990784,no_mans_land,ad,near,-0.68081,-0.1225,0.880939,cross court,In,false,19:55:03,
Pash Sunuwar,12,in_play,Backhand,Topspin,40.713261,123,0,0,no_mans_land,ad,near,-0.559797,2.875646,out,ad,far,2.651489,25.330656,0.883779,cross court,In,false,19:55:05,
Opponent,13,in_play,Backhand,Topspin,31.539227,123,0,0,service_box,ad_alley,far,4.596362,17.691521,out,ad,near,-0.870669,-0.855049,0.862723,down the line,Out,false,19:55:07,
Pash Sunuwar,14,in_play,Backhand,Flat,35.10923,123,0,0,no_mans_land,deuce,near,1.54555,4.196584,no_mans_land,ad_alley,far,4.285733,20.984873,1.969733,down the line,In,false,19:55:10,
Opponent,1,first_serve,Serve,Slice,56.864433,124,0,0,service_box,ad,near,-1.217152,5.931754,no_mans_land,deuce,near,0.463623,-0.015659,2.580421,out wide,Net,false,19:55:25,
Opponent,1,second_serve,Serve,Slice,62.068409,125,0,0,service_box,deuce,far,-1.517772,17.973904,no_mans_land,deuce,near,0.75263,0.038628,2.662152,down the T,In,false,19:55:38,
Pash Sunuwar,2,return,Forehand,Topspin,34.598579,125,0,0,no_mans_land,deuce,near,0.321565,0.032756,no_mans_land,ad,far,1.398323,23.38241,1.322628,inside in,In,false,19:55:39,
Opponent,3,serve_plus_one,Forehand,Topspin,35.635277,125,0,0,no_mans_land,deuce,far,-0.816327,20.687693,no_mans_land,deuce,near,0.321565,-0.492491,0.976505,cross court,In,false,19:55:41,
Opponent,1,first_serve,Serve,Slice,57.456173,127,0,0,service_box,deuce,near,1.840468,11.15596,out,ad,near,-0.811964,-0.806515,2.298723,out wide,Net,false,19:56:02,
Opponent,1,second_serve,Serve,Flat,45.790756,128,0,0,service_box,ad,far,1.767753,16.202984,no_mans_land,ad,near,-0.674758,-0.118515,2.322039,down the T,In,false,19:56:06,
Pash Sunuwar,2,return,Forehand,Flat,34.830933,128,0,0,service_box,deuce,near,2.375609,6.038987,no_mans_land,ad,far,3.008354,23.765316,0.784655,inside in,In,false,19:56:08,
Opponent,3,serve_plus_one,Forehand,Topspin,43.831593,128,0,0,no_mans_land,ad,far,2.102984,18.862722,no_mans_land,deuce,near,1.700184,1.505021,0.78735,down the line,In,false,19:56:10,
Pash Sunuwar,4,return_plus_one,Backhand,Flat,27.653656,128,0,0,service_box,deuce,near,1.346077,7.645097,no_mans_land,ad,far,2.069657,21.834593,0.970576,down the line,In,false,19:56:11,
Opponent,5,in_play,Overhead,Flat,20.733448,128,0,0,service_box,ad,near,-1.591441,5.947461,service_box,deuce,near,1.346077,7.11985,1.908595,---,Net,false,19:56:13,
Opponent,1,first_serve,Serve,Slice,80.283081,129,0,0,service_box,deuce,far,-2.204989,18.065271,no_mans_land,deuce,near,0.605818,-0.506191,2.521536,down the T,In,false,19:56:37,
Opponent,2,return,Forehand,Topspin,38.758022,129,0,0,service_box,ad,far,0.738735,17.241257,no_mans_land,deuce,near,0.743824,1.543897,0.780861,down the line,In,false,19:56:39,
Pash Sunuwar,3,serve_plus_one,Backhand,Flat,32.487053,129,0,0,service_box,ad_alley,near,-4.31376,7.374156,no_mans_land,ad,far,0.500912,23.740847,0.806345,down the line,Out,false,19:56:41,
Opponent,1,first_serve,Serve,Slice,82.045616,130,0,0,service_box,deuce,near,1.569898,10.652533,out,ad,near,-1.08255,-0.686604,2.503419,out wide,Net,false,19:56:58,
Opponent,1,second_serve,Serve,Slice,55.740845,131,0,0,service_box,ad,far,0.349701,17.842646,out,ad,near,-1.438755,-0.69226,2.468366,down the T,In,false,19:57:04,
Pash Sunuwar,2,return,Forehand,Topspin,30.812174,131,0,0,service_box,ad,far,0.967161,18.160393,no_mans_land,ad,far,2.635086,24.0205,0.910861,inside out,Net,false,19:57:05,
Pash Sunuwar,1,first_serve,Serve,Slice,56.862656,133,0,0,service_box,deuce,near,1.903485,5.822971,no_mans_land,deuce,far,-1.016859,24.082928,2.583344,down the T,In,false,19:57:36,
Opponent,2,return,Forehand,Topspin,39.657932,133,0,0,service_box,ad,near,-1.109678,11.15867,no_mans_land,deuce,near,2.920521,0.893215,0.961966,down the line,Net,false,19:57:37,
Pash Sunuwar,1,first_serve,Serve,Flat,56.123528,135,0,0,no_mans_land,ad,near,-2.31499,5.333699,no_mans_land,ad,far,-0.090913,23.445915,2.50476,down the T,Out,false,19:57:50,
Opponent,2,return,Forehand,Slice,39.531551,135,0,0,service_box,ad,far,0.459738,18.052719,out,ad,near,-3.02094,-1.94456,1.067214,inside out,In,false,19:57:52,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,45.808949,135,0,0,no_mans_land,ad,near,-1.896058,0.835446,no_mans_land,ad,far,0.262461,24.305323,1.032469,inside out,In,false,19:57:54,
Opponent,4,return_plus_one,Backhand,Topspin,40.917812,135,0,0,service_box,ad,far,0.590203,18.077669,out,ad,near,-1.369205,-1.93837,1.093349,cross court,In,false,19:57:55,
Pash Sunuwar,5,in_play,Forehand,Topspin,39.255051,135,0,0,no_mans_land,ad,near,-2.185333,1.830109,no_mans_land,ad,far,0.493677,22.379509,1.297133,inside out,In,false,19:57:57,
Opponent,6,in_play,Backhand,Topspin,36.480034,135,0,0,no_mans_land,ad,far,1.140618,22.546618,out,ad,near,-2.222813,-2.790679,1.370399,cross court,In,false,19:57:59,
Pash Sunuwar,1,first_serve,Serve,Slice,48.003117,136,0,0,service_box,deuce,near,2.863706,6.680532,no_mans_land,deuce,far,-0.839076,23.97578,2.466439,out wide,In,false,19:58:20,
Opponent,2,return,Forehand,Slice,35.134895,136,0,0,service_box,ad,far,0.375639,17.824095,no_mans_land,deuce,near,4.008979,0.403371,0.776064,down the line,In,false,19:58:21,
Pash Sunuwar,3,serve_plus_one,Backhand,Slice,48.974606,136,0,0,no_mans_land,deuce,near,1.128673,2.812481,no_mans_land,ad,far,0.169857,23.774405,0.947883,down the line,In,false,19:58:23,
Opponent,4,return_plus_one,Forehand,Flat,43.687572,136,0,0,no_mans_land,deuce,far,-0.936907,21.897799,out,deuce,near,1.350411,-1.470073,0.933265,cross court,In,false,19:58:25,
Pash Sunuwar,5,in_play,Forehand,Topspin,50.578953,136,0,0,no_mans_land,deuce,near,0.36749,4.432828,out,deuce,far,-2.738995,25.571028,1.02665,cross court,In,false,19:58:27,
Opponent,6,in_play,Forehand,Topspin,34.62719,136,0,0,service_box,deuce,far,-1.721115,16.524117,no_mans_land,deuce,near,0.470538,-0.085421,0.870559,cross court,In,false,19:58:28,
Pash Sunuwar,7,in_play,Forehand,Flat,41.167904,136,0,0,service_box,deuce,near,1.018974,6.950533,out,deuce,far,-2.26255,25.516418,0.957389,cross court,In,false,19:58:30,
Opponent,8,in_play,Forehand,Flat,41.059971,136,0,0,no_mans_land,ad,far,2.068176,21.542297,out,deuce,near,0.862444,-1.15918,0.659525,down the line,In,false,19:58:32,
Opponent,0,none,Backhand,Topspin,34.776962,137,0,0,service_box,ad,far,0.830546,16.779741,out,ad,near,-3.614807,-1.032024,0.869962,cross court,In,false,19:58:48,
Pash Sunuwar,1,none,Forehand,Topspin,42.10463,137,0,0,no_mans_land,ad,near,-1.93815,1.167782,no_mans_land,ad,far,1.096884,23.607931,1.280773,inside out,In,false,19:58:50,
Opponent,2,none,Backhand,Topspin,38.911022,137,0,0,service_box,ad,far,0.159576,17.987478,out,ad,near,-1.873438,-2.052042,1.027639,cross court,In,false,19:58:52,
Pash Sunuwar,3,none,Forehand,Topspin,46.105202,137,0,0,no_mans_land,ad,near,-1.197312,3.644717,out,ad,far,0.068248,25.520706,1.076384,inside out,In,false,19:58:54,
Opponent,4,none,Backhand,Topspin,40.389095,137,0,0,service_box,ad,far,1.528953,16.225609,out,ad,near,-1.470123,-1.550821,0.954966,cross court,In,false,19:58:55,
Pash Sunuwar,5,none,Forehand,Topspin,50.594204,137,0,0,no_mans_land,deuce,near,0.380305,4.702544,no_mans_land,ad,far,1.770955,24.565641,0.753405,inside in,In,false,19:58:57,
Opponent,6,none,Forehand,Topspin,37.464634,137,0,0,service_box,deuce,far,-3.199865,18.226231,out,deuce,near,0.090626,-0.759738,0.979999,cross court,In,false,19:58:58,
Pash Sunuwar,1,first_serve,Serve,Flat,31.665752,138,0,0,no_mans_land,deuce,near,2.133233,4.123954,no_mans_land,deuce,far,2.600975,24.805769,1.476948,down the T,Out,false,19:59:21,
Opponent,2,return,Forehand,Topspin,41.574753,138,0,0,no_mans_land,deuce,far,-0.763942,23.314795,out,deuce,near,3.683337,-1.60262,1.041172,cross court,In,false,19:59:23,
Pash Sunuwar,1,second_serve,Serve,Slice,47.871162,139,0,0,service_box,deuce_alley,near,4.869551,5.734393,out,deuce,far,-1.617401,25.066813,2.518524,out wide,Out,false,19:59:33,
Opponent,2,return,Forehand,Flat,49.357197,139,0,0,out,ad_alley,far,4.39114,24.403879,out,deuce_alley,near,4.922146,-0.617051,1.043853,down the line,Out,false,19:59:35,
Pash Sunuwar,1,first_serve,Serve,Flat,58.058868,140,0,0,no_mans_land,ad,near,-2.393141,3.751003,no_mans_land,ad,far,0.780873,24.09433,2.428466,down the T,Out,false,19:59:47,
Opponent,2,return,Backhand,Topspin,39.169044,140,0,0,service_box,ad,far,1.349899,17.635605,out,ad,near,-4.094723,-2.390395,0.961994,cross court,In,false,19:59:49,
Pash Sunuwar,3,serve_plus_one,Forehand,Topspin,44.24596,140,0,0,service_box,deuce,near,0.840626,6.425415,no_mans_land,ad,far,2.712429,24.364536,1.38523,inside in,In,false,19:59:50,
Opponent,4,return_plus_one,Forehand,Topspin,41.55011,140,0,0,service_box,deuce,far,-0.859735,15.578311,out,deuce,near,0.193626,-1.320176,0.757779,cross court,In,false,19:59:52,
Pash Sunuwar,5,in_play,Forehand,Topspin,35.29459,140,0,0,service_box,deuce,near,1.81232,7.877698,no_mans_land,deuce,far,-1.414449,23.33795,0.422173,cross court,In,false,19:59:54,
Opponent,6,in_play,Forehand,Topspin,47.050491,140,0,0,no_mans_land,ad,far,2.378109,18.494514,no_mans_land,deuce,near,3.199329,3.106299,0.899455,down the line,In,false,19:59:56,
Pash Sunuwar,7,in_play,BH Volley,Flat,19.918634,140,0,0,no_mans_land,ad,near,-3.561216,1.269769,no_mans_land,ad,far,2.378109,19.703302,0.743543,cross court,In,false,19:59:57,
Pash Sunuwar,1,first_serve,Serve,Flat,14.364646,141,0,0,out,ad,far,2.263179,24.151882,no_mans_land,deuce,far,-3.126338,24.960081,2.491647,out wide,Net,false,20:01:25,
Opponent,1,first_serve,Serve,Flat,57.352966,142,0,0,service_box,deuce,near,2.032747,6.49526,no_mans_land,deuce,far,-1.136473,23.583879,2.530704,down the T,In,false,20:02:48,
Pash Sunuwar,2,return,Forehand,Topspin,35.200737,142,0,0,service_box,deuce,far,-0.208024,17.987478,out,deuce,near,3.830904,-0.852909,0.692981,cross court,In,false,20:02:50,
Opponent,1,first_serve,Serve,Flat,74.129929,143,0,0,service_box,deuce,near,1.994978,6.262587,no_mans_land,deuce,far,-1.348859,24.031616,2.62026,down the T,In,false,20:02:58,
Pash Sunuwar,2,return,Forehand,Flat,38.391087,143,0,0,service_box,deuce_alley,near,5.302356,6.561992,out,deuce,near,3.857183,-1.187206,1.136747,down the line,Net,false,20:02:59,
Opponent,1,first_serve,Serve,Slice,63.627296,144,0,0,service_box,deuce,far,-1.192275,11.941031,no_mans_land,ad,far,0.472365,24.405775,2.560086,down the T,Net,false,20:03:13,
Opponent,1,second_serve,Serve,Slice,49.346844,145,0,0,service_box,ad,near,-1.012657,6.846771,no_mans_land,ad,far,0.53826,24.247808,2.523385,down the T,In,false,20:03:17,
Pash Sunuwar,2,return,Forehand,Topspin,41.100189,145,0,0,service_box,deuce,far,-0.955335,17.88834,no_mans_land,ad,near,-0.955335,-0.490167,0.999531,inside in,In,false,20:03:19,
Opponent,3,serve_plus_one,Forehand,Topspin,45.720535,145,0,0,no_mans_land,ad,near,-2.568634,0.44396,no_mans_land,deuce,far,-0.941442,20.999615,1.79718,down the line,In,false,20:03:21,
Opponent,1,first_serve,Serve,Slice,60.95554,147,0,0,service_box,deuce,near,1.270271,6.557262,no_mans_land,deuce,far,-1.686292,22.482985,2.780252,down the T,In,false,20:03:40,
Pash Sunuwar,2,return,Forehand,Flat,30.480032,147,0,0,service_box,ad_out,far,6.223168,15.323325,no_mans_land,deuce,near,2.974886,0.223507,1.262805,down the line,Out,false,20:03:41,
Opponent,1,first_serve,Serve,Flat,64.465027,149,0,0,no_mans_land,ad,near,-0.733132,3.76805,no_mans_land,ad,far,0.191667,22.818127,2.596373,down the T,Out,false,20:03:55,
Opponent,1,second_serve,Serve,Flat,50.672344,151,0,0,service_box,ad,near,-2.140887,6.728414,no_mans_land,ad,far,1.056247,23.635227,2.553041,down the T,In,false,20:04:07,
Pash Sunuwar,2,return,Forehand,Topspin,42.451214,151,0,0,no_mans_land,ad,far,1.578771,20.142509,out,ad,near,-3.117797,-1.093617,1.060388,inside out,In,false,20:04:08,
Opponent,3,serve_plus_one,Backhand,Slice,40.997505,151,0,0,no_mans_land,deuce,near,0.150494,3.916364,no_mans_land,ad,far,2.926048,23.921125,1.351023,down the line,In,false,20:04:10,
Pash Sunuwar,4,return_plus_one,Forehand,Topspin,31.947884,151,0,0,service_box,ad,far,1.952967,17.088676,no_mans_land,deuce,near,0.103626,-0.00748,1.091841,down the line,In,false,20:04:11,
Opponent,5,in_play,Backhand,Slice,40.604034,151,0,0,no_mans_land,deuce,near,0.392467,3.185948,no_mans_land,ad,far,2.607376,23.078289,1.465808,down the line,In,false,20:04:14,
Pash Sunuwar,6,in_play,Forehand,Flat,33.387135,151,0,0,service_box,deuce,near,1.741879,11.447974,out,ad,near,-0.282026,-0.676224,1.071159,inside in,Net,false,20:04:15,
Opponent,1,first_serve,Serve,Flat,60.578896,152,0,0,no_mans_land,deuce,near,2.06338,4.914369,no_mans_land,deuce,far,-0.892114,23.494743,2.646347,down the T,Out,false,20:04:48,
Pash Sunuwar,2,return,Forehand,Flat,42.79649,152,0,0,service_box,ad,far,3.41125,14.828796,out,deuce,near,3.686469,-1.017822,1.22684,down the line,In,false,20:04:49,
Opponent,1,second_serve,Serve,Flat,49.574173,153,0,0,service_box,deuce,near,1.829309,6.672624,service_box,deuce,far,-0.892738,24.006659,2.352938,down the T,In,false,20:04:56,
Pash Sunuwar,2,return,Forehand,Flat,40.162472,153,0,0,service_box,ad,far,1.416524,15.614022,no_mans_land,deuce,near,1.991845,0.830498,1.100027,down the line,In,false,20:04:57,
Opponent,3,serve_plus_one,Backhand,Slice,71.182899,153,0,0,no_mans_land,deuce,near,0.65382,3.74258,service_box,ad,far,0.177241,17.942677,1.727257,down the line,In,false,20:05:00,
Pash Sunuwar,4,return_plus_one,Forehand,Topspin,38.093704,153,0,0,service_box,ad,far,1.962734,17.49152,out,deuce,near,0.691893,-0.705577,0.81033,down the line,In,false,20:05:01,
Opponent,5,in_play,Backhand,Topspin,39.209541,153,0,0,no_mans_land,ad,near,-2.481706,0.458089,no_mans_land,ad,far,2.524982,24.908344,0.877523,cross court,In,false,20:05:02,
Pash Sunuwar,6,in_play,Backhand,Topspin,28.296211,153,0,0,service_box,deuce,near,3.157776,7.326384,out,ad,near,-3.440498,-1.602806,1.664216,down the line,Net,false,20:05:05,
Opponent,1,first_serve,Serve,Flat,61.85358,154,0,0,no_mans_land,ad,near,-0.582102,3.965701,no_mans_land,ad,far,0.717161,23.133486,2.576256,down the T,Out,false,20:05:27,
Opponent,1,second_serve,Serve,Flat,43.667542,155,0,0,service_box,ad,near,-1.373989,7.796017,no_mans_land,ad,far,0.608357,23.731604,2.361577,down the T,In,false,20:05:32,
Pash Sunuwar,2,return,Forehand,Topspin,37.274151,155,0,0,service_box,ad,far,2.327558,18.000872,no_mans_land,ad,near,-2.044054,-0.283144,1.168045,inside out,In,false,20:05:33,
Opponent,3,serve_plus_one,Backhand,Topspin,36.882858,155,0,0,service_box,deuce,near,0.349701,6.553599,out,ad,far,2.562887,25.616949,0.878752,down the line,In,false,20:05:35,
Pash Sunuwar,4,return_plus_one,Forehand,Flat,37.954716,155,0,0,service_box,deuce,far,-0.871732,17.398788,no_mans_land,ad,near,-0.484933,0.019823,1.312739,inside in,In,false,20:05:37,
Opponent,5,in_play,Forehand,Topspin,43.47929,155,0,0,service_box,deuce,near,1.784803,6.723966,out,deuce,far,-0.466716,25.728273,1.07752,cross court,In,false,20:05:38,
Pash Sunuwar,6,in_play,Forehand,Flat,40.950069,155,0,0,service_box,deuce,far,-1.94503,17.554531,no_mans_land,deuce,near,2.236022,1.421634,0.677257,cross court,In,false,20:05:40,
Opponent,7,in_play,Forehand,Topspin,32.71143,155,0,0,service_box,deuce,near,0.407253,10.480267,no_mans_land,deuce,far,-3.372448,22.437199,0.809488,cross court,In,false,20:05:42,
Pash Sunuwar,8,in_play,FH Volley,Flat,18.128304,155,0,0,service_box,deuce,near,0.407253,10.480267,service_box,deuce,near,0.407253,9.95502,0.186124,cross court,Net,false,20:05:43,
Pash Sunuwar,1,first_serve,Serve,Slice,55.117237,156,0,0,service_box,deuce_alley,far,-4.448308,17.515713,no_mans_land,deuce,near,0.437353,0.579546,2.735346,out wide,Out,false,20:06:18,
Opponent,2,return,Forehand,Flat,44.037037,156,0,0,no_mans_land,ad,near,-3.47077,2.363133,no_mans_land,deuce_out,far,-5.549803,24.247803,0.905858,down the line,In,false,20:06:19,
Pash Sunuwar,1,first_serve,Serve,Slice,58.876968,157,0,0,service_box,deuce,near,2.564274,10.4255,no_mans_land,ad,near,-1.91203,0.353481,2.249622,out wide,Net,false,20:06:33,
Pash Sunuwar,1,second_serve,Serve,Slice,41.008327,158,0,0,service_box,deuce,near,2.229038,10.749137,no_mans_land,ad,near,-2.256416,-0.429756,2.497757,out wide,Net,false,20:06:40,
Pash Sunuwar,1,first_serve,Serve,Slice,47.272552,159,0,0,service_box,deuce,far,-0.736776,17.64167,no_mans_land,deuce,near,0.611561,-0.044723,2.598866,down the T,In,false,20:07:08,
Pash Sunuwar,1,first_serve,Serve,Slice,42.65942,160,0,0,no_mans_land,deuce,far,-2.523299,18.628799,no_mans_land,deuce,near,0.322193,0.548037,2.586569,out wide,Out,false,20:07:14,
Opponent,2,return,Forehand,Topspin,35.637703,160,0,0,no_mans_land,deuce,near,1.220258,2.579528,no_mans_land,deuce,far,-3.382434,22.233332,1.244395,cross court,In,false,20:07:16,
Pash Sunuwar,3,serve_plus_one,Forehand,Flat,38.997097,160,0,0,no_mans_land,ad,far,1.452391,23.62425,no_mans_land,deuce,near,1.452391,-0.488268,1.297487,down the line,In,false,20:07:18,
Pash Sunuwar,1,first_serve,Serve,Slice,51.012955,163,0,0,no_mans_land,ad,far,2.79694,18.7635,no_mans_land,ad,near,-2.434212,-0.452074,2.370715,out wide,Out,false,20:07:35,
Opponent,2,return,Backhand,Topspin,42.193871,163,0,0,no_mans_land,ad,near,-2.989511,1.457167,no_mans_land,ad_alley,far,4.586726,24.12545,0.942066,down the line,In,false,20:07:36,
Pash Sunuwar,3,serve_plus_one,Backhand,Slice,38.464611,163,0,0,service_box,ad,near,-0.669366,10.79218,out,ad,near,-3.969824,-2.305993,1.040941,cross court,Net,false,20:07:38,
Opponent,1,first_serve,Serve,Slice,67.923996,164,0,0,no_mans_land,ad,far,1.416451,20.012959,service_box,deuce,near,0.027304,0.232118,2.141395,down the T,Out,false,20:08:05,
Opponent,1,second_serve,Serve,Slice,67.878395,165,0,0,service_box,deuce,far,-1.322759,13.296087,no_mans_land,deuce,near,0.466675,-0.378726,2.582895,down the T,In,false,20:09:42,
Pash Sunuwar,2,return,Backhand,Topspin,41.858864,165,0,0,no_mans_land,deuce,near,1.517152,0.114736,no_mans_land,deuce,far,-3.877269,24.762774,1.139871,inside out,In,false,20:09:44,
Opponent,3,serve_plus_one,Forehand,Topspin,42.230919,165,0,0,service_box,deuce,far,-0.595192,16.685181,out,deuce,near,1.618933,-0.921973,0.571588,cross court,In,false,20:09:45,
Pash Sunuwar,4,return_plus_one,Forehand,Slice,44.583912,165,0,0,no_mans_land,deuce,near,0.757541,4.504211,out,deuce,far,-1.266649,26.05019,0.691939,cross court,In,false,20:09:47,
